#,dvh.csv
,BODY (1)(volume: 14367.16),2Cm (2)(volume: 362.15),Bronchial Tree (3)(volume: 19.19),Chest Wall (4)(volume: 417.01),Contrast (5)(volume: 450.02),Cord (6)(volume: 7.63),Esophagus (7)(volume: 38.25),Great Vessels (8)(volume: 93.13),Lung_Lt (9)(volume: 943.06),Lung_Rt (10)(volume: 1279.22),Lung_Total (11)(volume: 2222.28),Rib (12)(volume: 37.95),Ring_101 (13)(volume: 27.46),Skin (14)(volume: 247.08),IGTV1 (15)(volume: 14.43),PTV1 (16)(volume: 39.99),IGTV2 (17)(volume: 0.99),PTV2 (18)(volume: 6.52),PTV2 sep (19)(volume: 5.83),PTV sum (20)(volume: 46.24),Ring_102 (21)(volume: 46.63),Ring_103 (22)(volume: 182.87),Ring_104 (23)(volume: 5.44),Ring_105 (24)(volume: 8.19),Ring_106 (25)(volume: 25.34),CouchSurface (26)(volume: 1235.44),CouchInterior (27)(volume: 7933.69),PRV1 (28)(volume: 2053.95),PRV2 (29)(volume: 1896.05),PRV3 (30)(volume: 1716.00)
22.0421,2.55318,1.87603,3.33067e-14,17.725,3.60432,5.55112e-14,3.33067e-14,12.9188,-4.44185e-14,12.7533,7.34194,7.81949,100,0.581288,100,100,100,100,100,100,100,74.5664,100,99.7672,21.978,0,NaN,6.47484,1.95267,0.0694693,
22.0979,2.54238,1.8576,3.33067e-14,17.6312,3.55939,5.55112e-14,3.33067e-14,12.7427,-4.44185e-14,12.7167,7.32082,7.74411,100,0.548865,100,100,100,100,100,100,100,74.1962,100,99.7439,21.5641,0,NaN,6.41745,1.91082,0.0641341,
22.1537,2.53119,1.83548,3.33067e-14,17.5361,3.51616,5.55112e-14,3.33067e-14,12.5788,-4.44185e-14,12.6761,7.29747,7.73406,100,0.524934,100,100,100,100,100,100,100,73.7893,100,99.6974,21.1952,0,NaN,6.35922,1.86917,0.0593546,
22.2095,2.51993,1.81178,3.33067e-14,17.4423,3.46785,5.55112e-14,3.33067e-14,12.4027,-4.44185e-14,12.637,7.27498,7.68883,100,0.501004,100,100,100,100,100,100,100,73.417,100,99.6741,20.7286,0,NaN,6.29961,1.82421,0.0549085,
22.2653,2.5098,1.79018,3.33067e-14,17.3435,3.43648,5.55112e-14,3.33067e-14,12.2901,-4.44185e-14,12.6039,7.25593,7.63355,100,0.474757,100,100,100,100,100,100,100,73.0751,100,99.6276,20.2695,0,NaN,6.24649,1.78457,0.0509071,
22.3211,2.49885,1.76753,3.33067e-14,17.2525,3.39834,5.55112e-14,3.33067e-14,12.1713,-4.44185e-14,12.5641,7.23301,7.58832,100,0.458546,100,100,100,100,100,100,100,72.6966,100,99.6043,19.848,0,NaN,6.18882,1.74393,0.0470168,
22.3769,2.48879,1.74752,3.33067e-14,17.1656,3.35426,5.55112e-14,3.33067e-14,12.0095,-4.44185e-14,12.5306,7.2137,7.52802,100,0.437703,100,100,100,100,100,100,100,72.3358,100,99.581,19.4716,0,NaN,6.13719,1.70681,0.044238,
22.4327,2.47788,1.73067,3.33067e-14,17.0686,3.31399,5.55112e-14,3.33067e-14,11.858,-4.44185e-14,12.4924,7.19172,7.50289,100,0.419176,100,100,100,100,100,100,100,71.9226,100,99.5577,19.1179,0,NaN,6.07989,1.66657,0.0413481,
22.4885,2.4671,1.71434,3.33067e-14,16.9634,3.27585,5.55112e-14,3.33067e-14,11.7269,-4.44185e-14,12.4559,7.17069,7.43253,100,0.402192,100,100,100,100,100,100,100,71.5315,100,99.5577,18.7566,0,NaN,6.0226,1.62533,0.0380136,
22.5443,2.45682,1.68959,3.33067e-14,16.8774,3.23346,5.55112e-14,3.33067e-14,11.5692,-4.44185e-14,12.4213,7.15078,7.37223,100,0.384437,100,100,100,100,100,100,100,71.1603,100,99.4413,18.3125,0,NaN,5.96939,1.58841,0.035346,
22.6001,2.44571,1.67273,3.33067e-14,16.7741,3.18642,5.55112e-14,3.33067e-14,11.391,-4.44185e-14,12.3843,7.12949,7.31695,100,0.367454,100,100,100,100,100,100,100,70.7313,100,99.3948,17.891,0,NaN,5.91088,1.54827,0.0326784,
22.6559,2.43575,1.64851,3.33067e-14,16.6913,3.14827,5.55112e-14,3.33067e-14,11.2354,-4.44185e-14,12.35,7.10975,7.2667,100,0.353559,100,100,100,100,100,100,100,70.3779,100,99.325,17.462,0,NaN,5.85897,1.51407,0.029455,
22.7117,2.42542,1.63376,3.33067e-14,16.5925,3.10843,5.55112e-14,3.33067e-14,11.0818,-4.44185e-14,12.3168,7.09061,7.22147,100,0.331944,100,100,100,100,100,100,100,69.9962,100,99.325,17.0706,0,NaN,5.80483,1.47635,0.0274543,
22.7675,2.41513,1.6169,3.33067e-14,16.4992,3.07071,5.55112e-14,3.33067e-14,10.9363,-4.44185e-14,12.2822,7.07069,7.18629,100,0.321136,100,100,100,100,100,100,100,69.604,100,99.2784,16.6642,0,NaN,5.7506,1.44013,0.0253424,
22.8233,2.40449,1.59426,3.33067e-14,16.4123,3.02621,5.55112e-14,3.33067e-14,10.7746,-4.44185e-14,12.2434,7.04838,7.15111,100,0.313417,100,100,100,100,100,100,100,69.1919,100,99.1387,16.2728,0,NaN,5.6947,1.40321,0.0223413,
22.8791,2.394,1.57108,3.33067e-14,16.3236,2.9817,5.55112e-14,3.33067e-14,10.6005,-4.44185e-14,12.209,7.02855,7.11594,100,0.296434,100,100,100,100,100,100,100,68.7902,100,99.0922,15.8362,0,NaN,5.64,1.36579,0.0200072,
22.9349,2.38418,1.5595,3.33067e-14,16.2334,2.94441,5.55112e-14,3.33067e-14,10.4551,-4.44185e-14,12.1756,7.00932,7.07071,100,0.286398,100,100,100,100,100,100,100,68.3938,100,99.0223,15.5201,0,NaN,5.58884,1.33471,0.0185622,
22.9907,2.37415,1.54001,3.33067e-14,16.1456,2.91177,5.55112e-14,3.33067e-14,10.3506,-4.44185e-14,12.1392,6.98838,7.04055,100,0.269415,100,100,100,100,100,100,100,68.0142,100,98.9758,15.0986,0,NaN,5.53628,1.30091,0.0170061,
23.0465,2.36463,1.5221,3.33067e-14,16.066,2.88168,5.55112e-14,3.33067e-14,10.2421,-4.44185e-14,12.1039,6.96803,6.98025,100,0.25166,100,100,100,100,100,100,100,67.6503,100,98.9525,14.6771,0,NaN,5.48687,1.26751,0.0151165,
23.1023,2.35458,1.50683,3.33067e-14,15.9741,2.84735,5.55112e-14,3.33067e-14,10.109,-4.44185e-14,12.069,6.94795,6.93502,100,0.242396,100,100,100,100,100,100,100,67.2518,100,98.9292,14.2481,0,NaN,5.43441,1.23411,0.0136716,
23.1581,2.34503,1.49103,3.33067e-14,15.8964,2.80623,5.55112e-14,3.33067e-14,9.95945,-4.44185e-14,12.0348,6.92829,6.90487,100,0.230817,100,100,100,100,100,100,100,66.8816,100,98.8361,13.8868,0,NaN,5.38435,1.20172,0.011782,
23.2139,2.33504,1.47049,3.33067e-14,15.8117,2.76215,5.55112e-14,3.33067e-14,9.80175,-4.44185e-14,12.0013,6.90898,6.85964,100,0.223869,100,100,100,100,100,100,100,66.4716,100,98.8128,13.4578,0,NaN,5.33281,1.17305,0.0106705,
23.2697,2.32427,1.4589,3.33067e-14,15.7084,2.73079,5.55112e-14,3.33067e-14,9.67068,-4.44185e-14,11.9631,6.887,6.80939,100,0.210746,100,100,100,100,100,100,100,66.0154,100,98.743,13.1417,0,NaN,5.27626,1.13965,0.00889207,
23.3255,2.31448,1.44363,3.33067e-14,15.6256,2.69476,5.55112e-14,3.33067e-14,9.53346,-4.44185e-14,11.9273,6.8664,6.79431,100,0.199938,100,100,100,100,100,100,100,65.6201,100,98.6266,12.6223,0,NaN,5.22556,1.10907,0.00833632,
23.3813,2.30481,1.42677,3.33067e-14,15.5346,2.65577,5.55112e-14,3.33067e-14,9.37372,-4.44185e-14,11.8953,6.84795,6.73903,100,0.191447,100,100,100,100,100,100,100,65.2101,100,98.5335,12.3137,0,NaN,5.17551,1.07889,0.00755826,
23.4371,2.29436,1.40939,3.33067e-14,15.4458,2.61763,5.55112e-14,3.33067e-14,9.2365,-4.44185e-14,11.8599,6.8276,6.71893,100,0.182183,100,100,100,100,100,100,100,64.7665,100,98.4171,11.96,0,NaN,5.12081,1.0458,0.00622445,
23.4929,2.28466,1.39465,3.33067e-14,15.3576,2.57948,5.55112e-14,3.33067e-14,9.09519,-4.44185e-14,11.8277,6.80906,6.68375,100,0.168288,100,100,100,100,100,100,100,64.3501,100,98.3473,11.6438,0,NaN,5.07066,1.01461,0.00522409,
23.5487,2.27506,1.38095,3.33067e-14,15.2743,2.54769,5.55112e-14,3.33067e-14,8.96821,-4.44185e-14,11.7943,6.78984,6.62847,100,0.156708,100,100,100,100,100,100,100,63.9443,100,98.2775,11.2826,0,NaN,5.02052,0.984433,0.00444604,
23.6046,2.26561,1.3641,3.33067e-14,15.1993,2.51506,5.55112e-14,3.33067e-14,8.84943,-4.44185e-14,11.7585,6.76924,6.56817,100,0.152849,100,100,100,100,100,100,100,63.5542,100,98.2076,10.9062,0,NaN,4.97177,0.955159,0.00389028,
23.6604,2.25647,1.35198,3.33067e-14,15.1156,2.49259,5.55112e-14,3.33067e-14,8.75727,-4.44185e-14,11.7238,6.74924,6.51792,100,0.143585,100,100,100,100,100,100,100,63.1767,100,98.1378,10.5148,0,NaN,4.92478,0.925584,0.00333453,
23.7162,2.24704,1.3346,3.33067e-14,15.0328,2.46165,5.55112e-14,3.33067e-14,8.63849,-4.44185e-14,11.6896,6.72958,6.49279,100,0.132778,100,100,100,100,100,100,100,62.7719,100,98.0214,10.1611,0,NaN,4.87612,0.89792,0.00288992,
23.772,2.23818,1.32302,3.33067e-14,14.9496,2.42732,5.55112e-14,3.33067e-14,8.50946,-4.44185e-14,11.6612,6.71318,6.44756,100,0.127374,100,100,100,100,100,100,100,62.3702,100,97.9981,9.92022,0,NaN,4.82978,0.871765,0.00266762,
23.8278,2.22816,1.30827,3.33067e-14,14.8599,2.39384,5.55112e-14,3.33067e-14,8.38453,-4.44185e-14,11.6251,6.69241,6.41741,100,0.120426,100,100,100,100,100,100,100,61.9287,100,97.9283,9.58904,0,NaN,4.77805,0.843498,0.00233417,
23.8836,2.21849,1.29826,3.33067e-14,14.7684,2.3629,5.55112e-14,3.33067e-14,8.2637,-4.44185e-14,11.5921,6.67344,6.41238,100,0.116566,100,100,100,100,100,100,100,61.4925,100,97.8818,9.31055,0,NaN,4.72791,0.817343,0.00188956,
23.9394,2.20809,1.28246,3.33067e-14,14.6742,2.32348,5.55112e-14,3.33067e-14,8.12034,-4.44185e-14,11.556,6.65267,6.38726,100,0.112706,100,100,100,100,100,100,100,61.0332,100,97.6955,8.97185,0,NaN,4.67451,0.788472,0.00133381,
23.9952,2.19871,1.26982,3.33067e-14,14.5919,2.29042,5.55112e-14,3.33067e-14,7.98517,-4.44185e-14,11.5225,6.63336,6.35208,100,0.108075,100,100,100,100,100,100,100,60.6242,100,97.6723,8.67831,0,NaN,4.62687,0.764027,0.00133381,
24.051,2.18979,1.25718,3.33067e-14,14.5123,2.25694,5.55112e-14,3.33067e-14,7.85,-4.44185e-14,11.4915,6.6155,6.32193,100,0.101127,100,100,100,100,100,100,100,60.2173,100,97.5326,8.34713,0,NaN,4.58063,0.74089,0.00122266,
24.1068,2.18079,1.24244,3.33067e-14,14.4323,2.22812,5.55112e-14,3.33067e-14,7.74556,-4.44185e-14,11.4582,6.59636,6.26665,100,0.0988112,100,100,100,100,100,100,100,59.8094,100,97.4162,8.03101,0,NaN,4.53429,0.718457,0.00111151,
24.1626,2.17168,1.22664,3.33067e-14,14.3527,2.20184,5.55112e-14,3.33067e-14,7.63906,-4.44185e-14,11.4254,6.57748,6.24152,100,0.0949514,100,100,100,100,100,100,100,59.3951,100,97.23,7.81274,0,NaN,4.4886,0.69361,0.000889207,
24.2184,2.16293,1.2161,3.33067e-14,14.279,2.17429,5.55112e-14,3.33067e-14,7.53666,-4.44185e-14,11.3925,6.55851,6.19629,100,0.0903196,100,100,100,100,100,100,100,59.0019,100,97.1136,7.56435,0,NaN,4.44328,0.67007,0.000666905,
24.2742,2.15418,1.20241,3.33067e-14,14.1921,2.14759,5.55112e-14,3.33067e-14,7.43631,-4.44185e-14,11.363,6.54151,6.14604,100,0.0864598,100,100,100,100,100,100,100,58.5646,100,97.067,7.35361,0,NaN,4.39778,0.647134,0.000666905,
24.33,2.145,1.18555,3.33067e-14,14.1112,2.1158,5.55112e-14,3.33067e-14,7.31343,-4.44185e-14,11.3296,6.52228,6.12594,100,0.0826,100,100,100,100,100,100,100,58.1294,100,96.9972,7.13533,0,NaN,4.35052,0.6245,0.000555754,
24.3858,2.13529,1.17607,3.33067e-14,14.0302,2.08105,5.55112e-14,3.33067e-14,7.19055,-4.44185e-14,11.2932,6.50134,6.09578,100,0.0795121,100,100,100,100,100,100,100,57.6784,100,96.8808,6.84932,0,NaN,4.30074,0.60257,0.000555754,
24.4416,2.12644,1.16554,3.33067e-14,13.9442,2.05223,5.55112e-14,3.33067e-14,7.09019,-4.44185e-14,11.2622,6.48349,6.08071,100,0.0756523,100,100,100,100,100,100,100,57.2642,100,96.7644,6.63857,0,NaN,4.25533,0.580942,0.000444604,
24.4974,2.11806,1.15448,3.33067e-14,13.866,2.02256,5.55112e-14,3.33067e-14,6.98575,-4.44185e-14,11.2337,6.46709,6.05558,100,0.0733364,100,100,100,100,100,100,100,56.8615,100,96.5549,6.4504,0,NaN,4.21215,0.562835,0.000444604,
24.5532,2.10893,1.13868,3.33067e-14,13.7864,1.99585,5.55112e-14,3.33067e-14,6.88335,-4.44185e-14,11.2003,6.44786,6.01538,100,0.0710205,100,100,100,100,100,100,100,56.4357,100,96.3454,6.23965,0,NaN,4.16553,0.541207,0.000333453,
24.609,2.10058,1.13183,3.33067e-14,13.7087,1.96788,5.55112e-14,3.33067e-14,6.77685,-4.44185e-14,11.1717,6.43138,5.97015,100,0.0679327,100,100,100,100,100,100,100,56.0509,100,96.2989,6.01385,0,NaN,4.12393,0.522697,0.000333453,
24.6648,2.09176,1.12341,3.33067e-14,13.6227,1.94372,5.55112e-14,3.33067e-14,6.6765,-4.44185e-14,11.1409,6.4137,5.9199,100,0.0656168,100,100,100,100,100,100,100,55.623,100,96.2523,5.82568,0,NaN,4.07852,0.503282,0.000222302,
24.7206,2.08263,1.10655,3.33067e-14,13.5385,1.91109,5.55112e-14,3.33067e-14,6.54747,-4.44185e-14,11.1102,6.39602,5.89979,100,0.0602131,100,100,100,100,100,100,100,55.1962,100,95.9963,5.64504,0,NaN,4.03274,0.485476,0.000222302,
24.7764,2.07322,1.09128,3.33067e-14,13.4498,1.88566,5.55112e-14,3.33067e-14,6.44712,-4.44185e-14,11.0747,6.37559,5.85959,100,0.0548093,100,100,100,100,100,100,100,54.7621,100,95.9032,5.31386,0,NaN,3.98547,0.465961,0.000111151,
24.8322,2.06467,1.08285,3.33067e-14,13.3625,1.86192,5.55112e-14,3.33067e-14,6.34882,-4.44185e-14,11.0448,6.35834,5.81436,100,0.0532654,100,100,100,100,100,100,100,54.3457,100,95.7635,5.14075,0,NaN,3.94192,0.448256,-2.22045e-14,
24.888,2.0564,1.07232,3.33067e-14,13.287,1.83564,5.55112e-14,3.33067e-14,6.25666,-4.44185e-14,11.0154,6.34143,5.78421,100,0.0494056,100,100,100,100,100,100,100,53.9315,100,95.6471,5.00527,0,NaN,3.89948,0.433468,-2.22045e-14,
24.9438,2.04701,1.05862,3.33067e-14,13.2019,1.80301,5.55112e-14,3.33067e-14,6.12149,-4.44185e-14,10.9826,6.32254,5.73898,100,0.0455458,100,100,100,100,100,100,100,53.4858,100,95.4143,4.80957,0,NaN,3.85268,0.41516,-2.22045e-14,
24.9996,2.0389,1.04914,3.33067e-14,13.1292,1.77588,5.55112e-14,3.33067e-14,6.01294,-4.44185e-14,10.9534,6.30572,5.7038,100,0.0424579,100,100,100,100,100,100,100,53.1009,100,95.2514,4.62893,0,NaN,3.81191,0.400372,-2.22045e-14,
25.0554,2.03048,1.03861,3.33067e-14,13.0423,1.75257,5.55112e-14,3.33067e-14,5.92488,-4.44185e-14,10.925,6.28941,5.6636,100,0.0385981,100,100,100,100,100,100,100,52.672,100,95.1117,4.50851,0,NaN,3.76882,0.384981,-2.22045e-14,
25.1112,2.02245,1.02966,3.33067e-14,12.9636,1.72968,5.55112e-14,3.33067e-14,5.83272,-4.44185e-14,10.8955,6.27241,5.65355,100,0.0362822,100,100,100,100,100,100,100,52.2714,100,95.0186,4.35044,0,NaN,3.72843,0.371401,-2.22045e-14,
25.167,2.01421,1.0207,3.33067e-14,12.8895,1.70595,5.55112e-14,3.33067e-14,5.73646,-4.44185e-14,10.8644,6.25447,5.63345,100,0.0347383,100,100,100,100,100,100,100,51.8698,100,94.8324,4.24507,0,NaN,3.68646,0.356311,-2.22045e-14,
25.2228,2.00579,1.01438,3.33067e-14,12.8104,1.68264,5.55112e-14,3.33067e-14,5.65454,-4.44185e-14,10.8347,6.23739,5.6033,100,0.0293346,100,100,100,100,100,100,100,51.4514,100,94.8091,4.10206,0,NaN,3.64355,0.341725,-2.22045e-14,
25.2786,1.99741,0.999637,3.33067e-14,12.7336,1.66145,5.55112e-14,3.33067e-14,5.58286,-4.44185e-14,10.8017,6.21842,5.56812,100,0.0247028,100,100,100,100,100,100,100,51.0487,100,94.6229,3.89884,0,NaN,3.60111,0.326837,-2.22045e-14,
25.3344,1.98888,0.99121,3.33067e-14,12.6434,1.64025,5.55112e-14,3.33067e-14,5.50094,-4.44185e-14,10.7746,6.2028,5.53797,100,0.0231589,100,100,100,100,100,100,100,50.6261,100,94.46,3.74831,0,NaN,3.55831,0.312552,-2.22045e-14,
25.3902,1.98036,0.974883,3.33067e-14,12.5639,1.61482,5.55112e-14,3.33067e-14,5.40264,-4.44185e-14,10.7454,6.18598,5.50781,100,0.0223869,100,100,100,100,100,100,100,50.1992,100,94.0875,3.59777,0,NaN,3.51633,0.299374,-2.22045e-14,
25.446,1.97193,0.963296,3.33067e-14,12.4829,1.58643,5.55112e-14,3.33067e-14,5.29205,-4.44185e-14,10.7156,6.16881,5.46259,100,0.0192991,100,100,100,100,100,100,100,49.7808,100,93.7151,3.45476,0,NaN,3.47445,0.287403,-2.22045e-14,
25.5018,1.96332,0.951709,3.33067e-14,12.4006,1.56015,5.55112e-14,3.33067e-14,5.19989,-4.44185e-14,10.6881,6.15302,5.43243,100,0.0192991,100,100,100,100,100,100,100,49.3467,100,93.5521,3.34186,0,NaN,3.43155,0.273822,-2.22045e-14,
25.5576,1.95501,0.942755,3.33067e-14,12.3205,1.52921,5.55112e-14,3.33067e-14,5.07291,-4.44185e-14,10.659,6.13628,5.39726,100,0.0162112,100,100,100,100,100,100,100,48.9471,100,93.3892,3.16875,0,NaN,3.39022,0.261449,-2.22045e-14,
25.6134,1.94651,0.933802,3.33067e-14,12.2382,1.50675,5.55112e-14,3.33067e-14,4.98689,-4.44185e-14,10.627,6.11782,5.347,100,0.0146673,100,100,100,100,100,100,100,48.5287,100,93.2961,3.01821,0,NaN,3.34862,0.250786,-2.22045e-14,
25.6693,1.93833,0.925902,3.33067e-14,12.1572,1.48555,5.55112e-14,3.33067e-14,4.90088,-4.44185e-14,10.5969,6.10048,5.31182,100,0.0146673,100,100,100,100,100,100,100,48.0998,100,93.1797,2.92037,0,NaN,3.30739,0.242135,-2.22045e-14,
25.7251,1.92976,0.918001,3.33067e-14,12.0726,1.46055,5.55112e-14,3.33067e-14,4.81486,-4.44185e-14,10.5668,6.08314,5.27665,100,0.0123514,100,100,100,100,100,100,100,47.6552,100,92.9702,2.83005,0,NaN,3.26495,0.229862,-2.22045e-14,
25.7809,1.92208,0.907994,3.33067e-14,11.9949,1.44105,5.55112e-14,3.33067e-14,4.75342,-4.44185e-14,10.5387,6.06701,5.24649,100,0.0100355,100,100,100,100,100,100,100,47.2629,100,92.7607,2.74725,0,NaN,3.22641,0.220205,-2.22045e-14,
25.8367,1.91432,0.901148,3.33067e-14,11.9135,1.42367,5.55112e-14,3.33067e-14,4.68379,-4.44185e-14,10.5119,6.05156,5.22137,100,0.00849159,100,100,100,100,100,100,100,46.8571,100,92.621,2.69457,0,NaN,3.18788,0.211151,-2.22045e-14,
25.8925,1.90684,0.893774,3.33067e-14,11.8458,1.39782,5.55112e-14,3.33067e-14,4.57729,-4.44185e-14,10.4847,6.03593,5.18619,100,0.00771962,100,100,100,100,100,100,100,46.4701,100,92.4814,2.58166,0,NaN,3.1499,0.201896,-2.22045e-14,
25.9483,1.8995,0.888507,3.33067e-14,11.7753,1.37917,5.55112e-14,3.33067e-14,4.50356,-4.44185e-14,10.4572,6.02005,5.16609,100,0.00694766,100,100,100,100,100,100,100,46.0874,100,92.3883,2.52145,0,NaN,3.11387,0.193346,-2.22045e-14,
26.0041,1.89112,0.88008,3.33067e-14,11.6921,1.35713,5.55112e-14,3.33067e-14,4.42164,-4.44185e-14,10.4276,6.00306,5.12589,100,0.00694766,100,100,100,100,100,100,100,45.669,100,92.1555,2.38597,0,NaN,3.0731,0.184795,-2.22045e-14,
26.0599,1.88282,0.86902,3.33067e-14,11.607,1.33255,5.55112e-14,3.33067e-14,4.33768,-4.44185e-14,10.4001,5.98718,5.11583,100,0.00540374,100,100,100,100,100,100,100,45.2505,100,91.8296,2.25802,0,NaN,3.03215,0.176546,-2.22045e-14,
26.1157,1.87497,0.858487,3.33067e-14,11.5274,1.31348,5.55112e-14,3.33067e-14,4.27009,-4.44185e-14,10.3722,5.97113,5.07061,100,0.00231589,100,100,100,100,100,100,100,44.8468,100,91.5037,2.14512,0,NaN,2.99352,0.167191,-2.22045e-14,
26.1715,1.8674,0.85006,3.33067e-14,11.4593,1.29271,5.55112e-14,3.33067e-14,4.19841,-4.44185e-14,10.3443,5.95508,5.04548,100,0.00154392,100,100,100,100,100,100,100,44.4567,100,91.3408,2.02469,0,NaN,2.95646,0.160652,-2.22045e-14,
26.2273,1.85942,0.841633,3.33067e-14,11.3742,1.27406,5.55112e-14,3.33067e-14,4.13083,-4.44185e-14,10.316,5.93877,5.02035,100,0.00154392,100,100,100,100,100,100,100,44.0404,100,91.1313,1.89673,0,NaN,2.91681,0.153107,-2.22045e-14,
26.2831,1.85224,0.832153,3.33067e-14,11.3061,1.25202,5.55112e-14,3.33067e-14,4.05095,-4.44185e-14,10.2902,5.92392,5.00025,100,0.000771962,100,100,100,100,100,100,100,43.6723,100,90.7821,1.85157,0,NaN,2.88236,0.145864,-2.22045e-14,
26.3389,1.84364,0.823199,3.33067e-14,11.2109,1.22956,5.55112e-14,3.33067e-14,3.96084,-4.44185e-14,10.2598,5.90641,4.95502,100,0.000771962,100,100,100,100,100,100,100,43.2192,100,90.6425,1.77631,0,NaN,2.84029,0.138823,-2.22045e-14,
26.3947,1.83621,0.815299,3.33067e-14,11.1405,1.20921,5.55112e-14,3.33067e-14,3.88097,-4.44185e-14,10.2328,5.89087,4.93492,100,-6.66134e-14,100,100,100,100,100,100,100,42.8522,100,90.4795,1.70104,0,NaN,2.8051,0.132083,-2.22045e-14,
26.4505,1.82854,0.808452,3.33067e-14,11.0614,1.19014,5.55112e-14,3.33067e-14,3.80929,-4.44185e-14,10.2046,5.87465,4.91985,100,-6.66134e-14,100,100,100,100,100,100,100,42.4547,100,90.2002,1.61824,0,NaN,2.76749,0.125946,-2.22045e-14,
26.5063,1.82053,0.800552,3.33067e-14,10.9767,1.16767,5.55112e-14,3.33067e-14,3.72942,-4.44185e-14,10.176,5.85817,4.87964,100,-6.66134e-14,100,100,100,100,100,100,100,42.0248,100,90.014,1.54298,0,NaN,2.7283,0.119508,-2.22045e-14,
26.5621,1.81318,0.794758,3.33067e-14,10.899,1.14691,5.55112e-14,3.33067e-14,3.65569,-4.44185e-14,10.15,5.84323,4.85954,100,-6.66134e-14,100,100,100,100,100,100,100,41.6336,100,89.851,1.46771,0,NaN,2.69255,0.113875,-2.22045e-14,
26.6179,1.80551,0.788438,3.33067e-14,10.8217,1.12699,5.55112e-14,3.33067e-14,3.57787,-4.44185e-14,10.1212,5.82667,4.82436,100,-6.66134e-14,100,100,100,100,100,100,100,41.2267,100,89.7114,1.38492,0,NaN,2.65447,0.108946,-2.22045e-14,
26.6737,1.7984,0.777905,3.33067e-14,10.7508,1.10622,5.55112e-14,3.33067e-14,3.51233,-4.44185e-14,10.0968,5.81259,4.78919,100,-6.66134e-14,100,100,100,100,100,100,99.9959,40.8471,100,89.3622,1.30965,0,NaN,2.61928,0.103916,-2.22045e-14,
26.7295,1.79129,0.771058,3.33067e-14,10.6785,1.09223,5.55112e-14,3.33067e-14,3.46522,-4.44185e-14,10.0696,5.79697,4.75903,100,-6.66134e-14,100,100,100,100,100,100,99.9959,40.4696,100,89.2458,1.17417,0,NaN,2.58427,0.0986847,-2.22045e-14,
26.7853,1.78404,0.763684,3.33067e-14,10.6003,1.07782,5.55112e-14,3.33067e-14,3.41198,-4.44185e-14,10.0433,5.78177,4.72888,100,-6.66134e-14,100,100,100,100,100,100,99.9918,40.0879,100,89.0829,1.12148,0,NaN,2.54954,0.0931519,-2.22045e-14,
26.8411,1.77699,0.752624,3.33067e-14,10.5322,1.05705,5.55112e-14,3.33067e-14,3.3362,-4.44185e-14,10.0182,5.76735,4.69873,100,-6.66134e-14,100,100,100,100,100,100,99.9877,39.7145,100,88.6872,1.0989,0,NaN,2.51611,0.0889269,-2.22045e-14,
26.8969,1.76922,0.744197,3.33067e-14,10.4544,1.03756,5.55112e-14,3.33067e-14,3.26247,-4.44185e-14,9.98898,5.75053,4.68868,100,-6.66134e-14,100,100,100,100,100,100,99.9877,39.3119,100,88.4311,0.970947,0,NaN,2.47878,0.0838971,-2.22045e-14,
26.9527,1.76192,0.738931,3.33067e-14,10.3831,1.0223,5.55112e-14,3.33067e-14,3.21537,-4.44185e-14,9.9611,5.73448,4.65853,100,-6.66134e-14,100,100,100,100,100,100,99.9836,38.9333,100,88.175,0.925787,0,NaN,2.44423,0.0800744,-2.22045e-14,
27.0085,1.75485,0.734717,3.33067e-14,10.308,1.00238,5.55112e-14,3.33067e-14,3.14574,-4.44185e-14,9.93575,5.71988,4.6334,100,-6.66134e-14,100,100,100,100,100,100,99.9836,38.539,100,88.0121,0.865573,0,NaN,2.4095,0.0751452,-2.22045e-14,
27.0643,1.74809,0.729977,3.33067e-14,10.2353,0.985424,5.55112e-14,3.33067e-14,3.08225,-4.44185e-14,9.91219,5.70632,4.60827,100,-6.66134e-14,100,100,100,100,100,100,99.9836,38.1667,100,87.8259,0.827939,0,NaN,2.37617,0.0710208,-2.22045e-14,
27.1201,1.74096,0.72313,3.33067e-14,10.1644,0.966351,5.55112e-14,3.33067e-14,3.03105,-4.44185e-14,9.88595,5.69122,4.58314,100,-6.66134e-14,100,100,100,100,100,100,99.9714,37.7976,100,87.5,0.767725,0,NaN,2.34246,0.0671981,-2.22045e-14,
27.1759,1.73383,0.715757,3.33067e-14,10.0867,0.949822,5.55112e-14,3.33067e-14,2.96961,-4.44185e-14,9.8606,5.67662,4.55802,100,-6.66134e-14,100,100,100,100,100,100,99.9673,37.4106,100,87.2207,0.715038,0,NaN,2.3081,0.0630737,-2.22045e-14,
27.2317,1.72625,0.708383,3.33067e-14,10.0021,0.932021,5.55112e-14,3.33067e-14,2.91022,-4.44185e-14,9.83481,5.66177,4.53792,100,-6.66134e-14,100,100,100,100,100,100,99.955,36.9995,100,86.8715,0.669878,0,NaN,2.27216,0.0588487,-2.22045e-14,
27.2875,1.71947,0.702063,3.33067e-14,9.93345,0.913796,5.55112e-14,3.33067e-14,2.84058,-4.44185e-14,9.80976,5.64735,4.51781,100,-6.66134e-14,100,100,100,100,100,100,99.9468,36.644,100,86.6155,0.609664,0,NaN,2.23984,0.0556296,-2.22045e-14,
